"Date","y*(t)","y*(t-1)","y*(t-2)","g(t)","g(t-1)","g(t-2)","z(t)","z(t-1)","z(t-2)"
1988-04-01,909.387434539021,908.330666415219,907.861790089406,0.778952536047889,0.785190796691784,0.789799610041325,-0.793522261581426,-0.783380763026063,-0.77370224638691
1988-07-01,909.916381450461,909.387434539021,908.330666415219,0.773742745241491,0.778952536047889,0.785190796691784,-0.804378581725185,-0.793522261581439,-0.783380763026055
1988-10-01,910.944189394564,909.916381450461,909.387434539021,0.766656341097759,0.773742745241491,0.778952536047889,-0.816520355582596,-0.804378581725184,-0.793522261581438
1989-01-01,911.776648153038,910.944189394564,909.916381450461,0.758905429364381,0.766656341097759,0.773742745241492,-0.829426907503341,-0.816520355582614,-0.804378581725201
1989-04-01,912.511667949953,911.776648153038,910.944189394564,0.750957413362602,0.758905429364381,0.766656341097759,-0.843116461572963,-0.82942690750334,-0.816520355582613
1989-07-01,913.322191773728,912.511667949953,911.776648153038,0.742487587254465,0.750957413362602,0.758905429364381,-0.857305407235129,-0.843116461572954,-0.829426907503331
1989-10-01,913.789040150467,913.322191773728,912.511667949953,0.735067667941489,0.742487587254466,0.750957413362603,-0.872485759600799,-0.857305407235127,-0.843116461572952
1990-01-01,914.872576501258,913.789040150467,913.322191773728,0.725528853653977,0.735067667941489,0.742487587254465,-0.888328182601271,-0.872485759600809,-0.857305407235137
1990-04-01,915.528076985713,914.872576501258,913.789040150467,0.716789267906766,0.725528853653977,0.735067667941489,-0.903133986325945,-0.888328182601281,-0.872485759600819
1990-07-01,916.160974390985,915.528076985713,914.872576501258,0.709511343014495,0.716789267906766,0.725528853653978,-0.91547789255952,-0.903133986325938,-0.888328182601274
1990-10-01,916.225694665007,916.160974390985,915.528076985713,0.706672385410127,0.709511343014495,0.716789267906767,-0.925342680251618,-0.915477892559561,-0.903133986325957
1991-01-01,916.494551692084,916.225694665007,916.160974390985,0.706340072289814,0.706672385410127,0.709511343014495,-0.934751989265163,-0.925342680251628,-0.915477892559571
1991-04-01,917.386965041126,916.494551692084,916.225694665007,0.705086380923337,0.706340072289814,0.706672385410127,-0.94400654219618,-0.934751989265168,-0.925342680251643
1991-07-01,917.961446060881,917.386965041126,916.494551692084,0.704937941060588,0.705086380923337,0.706340072289814,-0.952260183723204,-0.944006542196185,-0.934751989265155
1991-10-01,918.355576346355,917.961446060881,917.386965041126,0.706501924702818,0.704937941060588,0.705086380923338,-0.960352741501971,-0.952260183723198,-0.944006542196179
