0.643139859873377,0.2,0,0.2,0.2,0,0,0,0
0.2,0.2,0,0,0,0,0,0,0
0,0,0.2,0,0,0,0,0,0
0.2,0,0,0.201287524508801,0.2,0,0,0,0
0.2,0,0,0.2,0.2,0,0,0,0
0,0,0,0,0,0.2,0,0,0
0,0,0,0,0,0,0.214321414215856,0.2,0
0,0,0,0,0,0,0.2,0.2,0
0,0,0,0,0,0,0,0,0.2
