Date,rstar,g,z,output gap,real rate gap,,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g
,3.89225178968081,3.64988694234884,-0.257797940818455,1.69077577403721,-1.91233718554991,,,,,,,,,,,,,,,,,,,,,,
,3.99226207589293,3.76844788757841,-0.292595616214331,1.87280402712463,-1.63673484191634,,,,,,,,,,,,,,,,,,,,,,
,4.29404238929669,4.02378828810469,-0.281146312271294,2.39306733117041,-0.189120811016224,,,,,,,,,,,,,,,,,,,,,,
,4.37923373766935,3.93598873236829,-0.0961237832683443,3.31456345677407,0.446674958820955,,,,,,,,,,,,,,,,,,,,,,
,4.07446448391378,3.65209559952687,-0.0780965674212274,2.9769414489565,3.22944099506811,,,,,,,,,,,,,,,,,,,,,,
,4.28575049173772,3.78712120457385,-0.0203394180761451,2.62523345637032,1.63027515283989,,,,,,,,,,,,,,,,,,,,,,
,4.05755921986816,3.50215727528679,0.0754833128493144,2.19370477585505,0.110680379060105,,,,,,,,,,,,,,,,,,,,,,
,4.27915032460458,3.4616130948973,0.343174575633497,2.40660489378274,0.94148874379666,,,,,,,,,,,,,,,,,,,,,,
,4.11670013868604,3.15404892352003,0.53043566206304,2.28821952536316,0.579107440430173,,,,,,,,,,,,,,,,,,,,,,
,3.97511799009044,3.06988449230877,0.484551429754433,1.32781303820366,-3.42785628992747,,,,,,,,,,,,,,,,,,,,,,
,3.46592095474389,2.78457580394556,0.299760400389229,0.000835001478094455,-6.48487214779107,,,,,,,,,,,,,,,,,,,,,,
,3.34202445410918,2.86063628075737,0.0893804644371003,-0.808226298869954,-6.37421652642025,,,,,,,,,,,,,,,,,,,,,,
,3.37606498997163,2.97340430628092,-0.00480020800773187,-0.505005957396634,-4.2890438077569,,,,,,,,,,,,,,,,,,,,,,
,3.32813549222703,2.93621366798314,-0.0104426429247148,0.222460376345339,-4.23639387737638,,,,,,,,,,,,,,,,,,,,,,
,3.50292074114182,3.11694453864568,-0.0411547458274205,0.922839997325127,-4.61320009778544,,,,,,,,,,,,,,,,,,,,,,
,3.21170251788556,2.97977087220977,-0.176401689310956,1.09053609053149,-3.60672564306888,,,,,,,,,,,,,,,,,,,,,,
,3.1280967542692,2.84164849292776,-0.102957453305578,1.6148128110533,-3.49377815126175,,,,,,,,,,,,,,,,,,,,,,
,3.08044865722071,2.79745732782429,-0.100358642511472,1.8074851214875,-3.82395918001412,,,,,,,,,,,,,,,,,,,,,,
,3.17594040668988,2.83870912402173,-0.0517716351332076,2.2344774647886,-4.30310171985658,,,,,,,,,,,,,,,,,,,,,,
,3.35764489763122,3.02309082404671,-0.0797156173046253,2.65612907476441,-4.28162881491849,,,,,,,,,,,,,,,,,,,,,,
,3.50079957481537,3.12347542554091,-0.0507017600849415,3.35970954587447,-3.81599721714457,,,,,,,,,,,,,,,,,,,,,,
,3.13159285163338,2.89506389880295,-0.16019654973187,3.22951947858542,-2.58375916324004,,,,,,,,,,,,,,,,,,,,,,
,3.03761674864826,2.81993909301238,-0.168753108235339,3.1014117499999,-2.11061105150018,,,,,,,,,,,,,,,,,,,,,,
,3.84794331195717,3.45132510356061,-0.076334629287642,3.90609924456589,-2.53457770650388,,,,,,,,,,,,,,,,,,,,,,
,3.72773167263633,3.36282767239212,-0.0959215790847329,4.34862172846431,-1.57395263812878,,,,,,,,,,,,,,,,,,,,,,
,3.85345070409078,3.44792856604289,-0.0669652546234281,4.57265016056397,-0.391641619377621,,,,,,,,,,,,,,,,,,,,,,
,3.56234253349332,3.3636624976652,-0.262259943903565,3.78335581442946,0.640331922284298,,,,,,,,,,,,,,,,,,,,,,
,3.68955957713659,3.25663696884897,-0.0133511125320807,4.02905664352033,0.16982538383243,,,,,,,,,,,,,,,,,,,,,,
,3.72422403872252,3.36789064983389,-0.105185996290638,3.31136820391157,0.866756107947071,,,,,,,,,,,,,,,,,,,,,,
,3.74442581255029,3.31290121111003,-0.0224592980033125,3.11949797498232,3.58913814697012,,,,,,,,,,,,,,,,,,,,,,
,3.88919919042463,3.30060231235069,0.136298360011164,3.00389130026701,4.13028669061147,,,,,,,,,,,,,,,,,,,,,,
,3.31692224262244,2.8762206252588,0.0465583055328929,1.57440396826962,1.86337862261984,,,,,,,,,,,,,,,,,,,,,,
,3.38775390485623,2.93898827873861,0.0460209397604814,0.487600454990002,-1.80771136896303,,,,,,,,,,,,,,,,,,,,,,
,3.84536562033634,3.24274377461718,0.158251980792271,0.646196404041916,4.35112086242705,,,,,,,,,,,,,,,,,,,,,,
,4.05624615204247,3.48304047887898,0.0959067144084027,0.693075334593573,5.24472789614354,,,,,,,,,,,,,,,,,,,,,,
,3.58075276652984,3.22076972539584,-0.0813756067609239,-0.268973422817112,7.50165714848686,,,,,,,,,,,,,,,,,,,,,,
,3.82758195899615,3.48733751878612,-0.137643364033893,-1.05596521677126,7.39614432419382,,,,,,,,,,,,,,,,,,,,,,
,3.45236824114317,3.23091065452416,-0.221290724974378,-2.19071033800674,3.66408238450347,,,,,,,,,,,,,,,,,,,,,,
,2.96639275878212,2.9560004809141,-0.394683678089272,-3.84902060053128,5.60857586281568,,,,,,,,,,,,,,,,,,,,,,
,3.04603916022308,3.08030315644731,-0.456373787407453,-4.75386592015877,6.41764318200314,,,,,,,,,,,,,,,,,,,,,,
,2.94697905919683,2.91855754625839,-0.371523445020906,-5.08992418917046,2.71257870837671,,,,,,,,,,,,,,,,,,,,,,
,2.83953978447425,2.86382015504929,-0.41672438216655,-5.65889819287304,1.26213111251049,,,,,,,,,,,,,,,,,,,,,,
,2.99078715953018,2.9902780542182,-0.409264082889922,-5.54859571179293,0.564250671715516,,,,,,,,,,,,,,,,,,,,,,
,3.08029476172545,3.24610766216339,-0.610643736184124,-5.47546673093836,1.21323371299475,,,,,,,,,,,,,,,,,,,,,,
,3.42766506956195,3.29345687637362,-0.317111149015767,-3.88318543210198,1.68094667892986,,,,,,,,,,,,,,,,,,,,,,
,3.39991660823203,3.46903077933137,-0.544493308638709,-3.80579704997842,2.26140268571332,,,,,,,,,,,,,,,,,,,,,,
,3.59845455470621,3.57507641916656,-0.466532981682637,-2.9939570161381,2.64913067234387,,,,,,,,,,,,,,,,,,,,,,
,3.79254434347262,3.65410670234299,-0.362303402445505,-2.27134685726799,3.02639024352283,,,,,,,,,,,,,,,,,,,,,,
,3.69273728479358,3.63922221424969,-0.445186275039894,-2.33709408083735,4.64455813901568,,,,,,,,,,,,,,,,,,,,,,
,3.61894897438085,3.65590307736892,-0.537941313076233,-2.68519044665913,2.41487592409582,,,,,,,,,,,,,,,,,,,,,,
,3.89454899951131,3.65213512688595,-0.258056995820192,-2.04815088079135,0.916752815450544,,,,,,,,,,,,,,,,,,,,,,
,3.76605261794495,3.67205386568643,-0.409201683456437,-2.47094643043499,0.735524980918869,,,,,,,,,,,,,,,,,,,,,,
,3.95398174417748,3.76453540865727,-0.326427321890485,-2.06973565045496,0.43497464128055,,,,,,,,,,,,,,,,,,,,,,
,3.74762658437947,3.69597656002136,-0.454828661255433,-2.26018687216117,0.860344576833339,,,,,,,,,,,,,,,,,,,,,,
,3.83620690808379,3.65566960510532,-0.320417913204078,-1.82462069960638,0.74264305048192,,,,,,,,,,,,,,,,,,,,,,
,3.58475822951002,3.56905267237001,-0.473380095063651,-2.25603110015402,0.188573196651893,,,,,,,,,,,,,,,,,,,,,,
,3.57841952810729,3.5804215539939,-0.492645614437614,-2.27936748241439,-0.236814295559256,,,,,,,,,,,,,,,,,,,,,,
,3.49960196578746,3.46632190651821,-0.441727867490072,-2.08725783171451,-0.188154866971787,,,,,,,,,,,,,,,,,,,,,,
,3.3828776596602,3.4308973120143,-0.518173164651805,-2.22486684066882,0.327631068834258,,,,,,,,,,,,,,,,,,,,,,
,3.54309652154091,3.42143903795137,-0.347199912745922,-1.63117915230225,0.348303987730564,,,,,,,,,,,,,,,,,,,,,,
,3.51958524088401,3.38869742154286,-0.333482824826337,-1.46641145538138,0.370680703356787,,,,,,,,,,,,,,,,,,,,,,
,3.77904998502514,3.52499475610994,-0.228992940323972,-0.940622502105043,-0.00636673985295211,,,,,,,,,,,,,,,,,,,,,,
,3.63459966055039,3.3978902842325,-0.228921013125699,-0.805647428263796,-0.471698188745342,,,,,,,,,,,,,,,,,,,,,,
,3.84117810797612,3.45955738361347,-0.09246022501628,-0.322927293295606,-0.384147628453075,,,,,,,,,,,,,,,,,,,,,,
,3.73977782325148,3.36784029323165,-0.0895749545351239,-0.236587188876797,0.366266355597502,,,,,,,,,,,,,,,,,,,,,,
,3.86238793565756,3.46520806821264,-0.0776754243201468,-0.114986800114593,0.683346986489024,,,,,,,,,,,,,,,,,,,,,,
,3.87062709939647,3.48182476935293,-0.0883300337797754,-0.0562160364831925,1.6332356058565,,,,,,,,,,,,,,,,,,,,,,
,3.7684465694282,3.48311277179474,-0.191975067791858,-0.374624028350354,2.34812021439727,,,,,,,,,,,,,,,,,,,,,,
,3.68143231777464,3.50763324521969,-0.306869959513522,-0.828716748365082,2.11957207827799,,,,,,,,,,,,,,,,,,,,,,
,3.60197660782164,3.40289423067507,-0.267233728825773,-1.01877571356272,1.87990286459606,,,,,,,,,,,,,,,,,,,,,,
,3.83669867615375,3.48772401593101,-0.128966107713659,-0.847148893543817,1.18423602311336,,,,,,,,,,,,,,,,,,,,,,
,3.76119097198047,3.3951512959886,-0.0992153757992366,-0.934295718510384,1.04569861503859,,,,,,,,,,,,,,,,,,,,,,
,3.59207819129184,3.27277396666275,-0.129180832033718,-1.2928153074829,0.859667146224501,,,,,,,,,,,,,,,,,,,,,,
,3.14768688813442,2.97874498273062,-0.239250846668912,-2.0810266556939,0.919890187700464,,,,,,,,,,,,,,,,,,,,,,
,2.93975828690585,2.80978359120535,-0.255064407503115,-2.65985137280313,-0.0364418944975791,,,,,,,,,,,,,,,,,,,,,,
,2.96882270264937,2.8758217337189,-0.30108768074008,-2.93466495167752,-0.339317907059594,,,,,,,,,,,,,,,,,,,,,,
,2.93130398899892,2.78944270875331,-0.240390407171885,-2.69220745622397,-0.424891930201937,,,,,,,,,,,,,,,,,,,,,,
,2.78124064565503,2.68379093332914,-0.270323968675552,-2.68322023229541,-1.10803271759906,,,,,,,,,,,,,,,,,,,,,,
,2.8616898634801,2.7479997641262,-0.262882448117272,-2.40266268651442,-1.90998466266042,,,,,,,,,,,,,,,,,,,,,,
,2.83775758729003,2.74268512949862,-0.280771797950368,-2.02462283782711,-2.08709444401816,,,,,,,,,,,,,,,,,,,,,,
,2.74478806340542,2.71726107500497,-0.344833278334961,-1.74982986347527,-2.23033390293493,,,,,,,,,,,,,,,,,,,,,,
,2.77556107652858,2.68916639033093,-0.282115621336078,-1.16086842688253,-2.43643516478654,,,,,,,,,,,,,,,,,,,,,,
,2.53806364769227,2.50085297185086,-0.305494074994043,-0.969504818349492,-2.11914544414474,,,,,,,,,,,,,,,,,,,,,,
,2.51106338340834,2.43918365017021,-0.262374153128814,-0.68906490260747,-2.18657043517425,,,,,,,,,,,,,,,,,,,,,,
,2.34307039811528,2.37389396677055,-0.356130473758838,-0.744651742121732,-1.92246035815319,,,,,,,,,,,,,,,,,,,,,,
,2.43553054505217,2.48483216311763,-0.389810955045354,-0.488232055760136,-1.87073480240938,,,,,,,,,,,,,,,,,,,,,,
,2.37769526963733,2.48160881263879,-0.443981167679528,-0.234214151427864,-1.34871090245654,,,,,,,,,,,,,,,,,,,,,,
,2.55708170165009,2.55216553410168,-0.344820207720312,0.402067584860561,-0.674814877357418,,,,,,,,,,,,,,,,,,,,,,
,2.44148744527412,2.48928674852448,-0.388919074989555,0.510712078779079,0.0150822629998402,,,,,,,,,,,,,,,,,,,,,,
,2.53333783758693,2.58775491827772,-0.409030452397811,0.601554079974107,0.655581702474859,,,,,,,,,,,,,,,,,,,,,,
,2.44164356838141,2.51819169737957,-0.421628894608959,0.558709622025162,1.36527148297537,,,,,,,,,,,,,,,,,,,,,,
,2.41895167920393,2.4819463496364,-0.403108549542115,0.404771793697705,1.69610013076107,,,,,,,,,,,,,,,,,,,,,,
,2.49076882894986,2.58659939078385,-0.450285585662774,0.130150325578029,1.46532516171989,,,,,,,,,,,,,,,,,,,,,,
,2.53530523885646,2.6206048608155,-0.444414590320921,0.0374427474832828,1.34240781332598,,,,,,,,,,,,,,,,,,,,,,
,2.53719455694814,2.67573571691977,-0.505210993220503,-0.203242749773267,1.09447259453847,,,,,,,,,,,,,,,,,,,,,,
,2.82427239917504,2.88830158402662,-0.459828012624692,0.0305814570004941,0.792494925146233,,,,,,,,,,,,,,,,,,,,,,
,2.82899524522329,2.89956593958041,-0.467913134732341,0.141953050384132,0.877292306378826,,,,,,,,,,,,,,,,,,,,,,
,2.95953729608017,2.95409119455489,-0.399368215098,0.364329875140811,0.650406894782145,,,,,,,,,,,,,,,,,,,,,,
,2.87457095883039,2.94924947913429,-0.478829351750123,0.139086184261032,0.734483964700398,,,,,,,,,,,,,,,,,,,,,,
,3.16351754049317,3.14217266137332,-0.409243208672021,0.421186980996822,0.660989999918862,,,,,,,,,,,,,,,,,,,,,,
,3.12235716935009,3.23539546125049,-0.556401179636009,0.235745608951333,0.933577358042472,,,,,,,,,,,,,,,,,,,,,,
,3.12233774747994,3.236322944062,-0.557475182059682,0.276310880769756,1.15687480945786,,,,,,,,,,,,,,,,,,,,,,
,3.1650965440879,3.29311577983987,-0.579291835742945,0.197236546550698,1.22768099760559,,,,,,,,,,,,,,,,,,,,,,
,3.20496413593841,3.33036891983303,-0.581782373344345,0.144209821228628,1.37905152763089,,,,,,,,,,,,,,,,,,,,,,
,3.35814918792577,3.4303924039348,-0.54232753815461,0.236572688170668,1.14060733924501,,,,,,,,,,,,,,,,,,,,,,
,3.54281378121418,3.59057427053867,-0.539795356864268,0.356410915194601,0.235726256729541,,,,,,,,,,,,,,,,,,,,,,
,3.49979336732485,3.58920312743438,-0.58125673285454,0.326218996299872,0.185260459008271,,,,,,,,,,,,,,,,,,,,,,
,3.51669497023529,3.57324801656217,-0.546213608132276,0.388579670119157,0.143979286021189,,,,,,,,,,,,,,,,,,,,,,
,3.64565779318573,3.66619389380853,-0.522933514238925,0.487108181908184,0.371130658534048,,,,,,,,,,,,,,,,,,,,,,
,3.86920055225452,3.79344611737927,-0.444081005711253,0.845841486385325,0.222983614437613,,,,,,,,,,,,,,,,,,,,,,
,3.74239681475698,3.65203721349723,-0.410097849610326,0.881100824636405,0.474878420047567,,,,,,,,,,,,,,,,,,,,,,
,3.93981935443201,3.88011263011535,-0.472005074451342,0.759472318611984,0.919012028301529,,,,,,,,,,,,,,,,,,,,,,
,3.75180287109014,3.68992278806746,-0.443769023070426,0.690245384776063,1.26084686418146,,,,,,,,,,,,,,,,,,,,,,
,3.75431972873171,3.68455676879462,-0.435150812924286,0.397483982422727,1.1820041957625,,,,,,,,,,,,,,,,,,,,,,
,3.58643725210584,3.47577772824922,-0.365644182809296,0.102305616682315,0.281319010126257,,,,,,,,,,,,,,,,,,,,,,
,3.52535251778767,3.52156063852167,-0.478785695169848,-0.537089553726673,-1.04189617492427,,,,,,,,,,,,,,,,,,,,,,
,3.15485936437796,3.29485532507235,-0.591506939519379,-1.13508945604735,-1.32518921697799,,,,,,,,,,,,,,,,,,,,,,
,3.12830793618755,3.20134747454587,-0.511736655282375,-1.16614959043443,-2.70514954833329,,,,,,,,,,,,,,,,,,,,,,
,3.05048309148965,3.2005753741957,-0.588683594746291,-1.28098582102609,-2.70107722629852,,,,,,,,,,,,,,,,,,,,,,
,3.04280836912217,3.08100076507049,-0.460397784030713,-0.759673495337665,-2.84853205220769,,,,,,,,,,,,,,,,,,,,,,
,2.90485945315388,2.94306277078879,-0.441506352602931,-0.54937529151789,-2.98740778271682,,,,,,,,,,,,,,,,,,,,,,
,2.62826578109474,2.78262597083427,-0.535677744484556,-0.697012256836388,-2.89552587260938,,,,,,,,,,,,,,,,,,,,,,
,2.5020028859026,2.71301148501009,-0.582786522659699,-0.69022955122955,-2.97128954802206,,,,,,,,,,,,,,,,,,,,,,
,2.49908677871862,2.69762893523524,-0.568212130122498,-0.391641136214957,-2.80040749467357,,,,,,,,,,,,,,,,,,,,,,
,2.68867030770559,2.81500412867408,-0.512088321283643,0.228612435872719,-3.1514535332166,,,,,,,,,,,,,,,,,,,,,,
,2.68152379165837,2.79819155190295,-0.500118346655911,0.760529015568864,-3.25633030409981,,,,,,,,,,,,,,,,,,,,,,
,2.59815749122593,2.68019733198028,-0.449321072072135,1.19022932268456,-3.40635703886082,,,,,,,,,,,,,,,,,,,,,,
,2.57999490814996,2.6475217520602,-0.430330372379854,1.45946768407009,-3.57201808534387,,,,,,,,,,,,,,,,,,,,,,
,2.48151594906762,2.66689857629272,-0.550841461622472,1.43642331097544,-2.94253466439923,,,,,,,,,,,,,,,,,,,,,,
,2.55030604563832,2.67229921649803,-0.488192082773325,1.88050588197166,-2.56969697488903,,,,,,,,,,,,,,,,,,,,,,
,2.67198840107931,2.69976412808638,-0.39773829707593,2.37537631804128,-2.31472267088651,,,,,,,,,,,,,,,,,,,,,,
,2.48690580190126,2.63805961393396,-0.512660695027576,2.21754384745509,-1.55950859834233,,,,,,,,,,,,,,,,,,,,,,
,2.43780376671761,2.67345903561533,-0.602013116792802,2.03715105165668,-1.002166006453,,,,,,,,,,,,,,,,,,,,,,
,2.50099785556274,2.63914666567884,-0.499804657404986,2.2577888046934,-0.641289862724887,,,,,,,,,,,,,,,,,,,,,,
,2.65369449942004,2.80153133564597,-0.531745090388379,2.23995495389204,-0.160271855898799,,,,,,,,,,,,,,,,,,,,,,
,2.6308199630454,2.69215225612788,-0.430251769170098,2.40149757835923,0.0446681031746348,,,,,,,,,,,,,,,,,,,,,,
,2.45484662553057,2.65359761576475,-0.562387125570499,1.78826168053195,0.434410168677782,,,,,,,,,,,,,,,,,,,,,,
,2.48684652504092,2.76471144849363,-0.65672755902248,1.35482946447144,0.637298251161294,,,,,,,,,,,,,,,,,,,,,,
,2.50866979588265,2.70437884991721,-0.566304003180889,1.35992728013559,0.519416154324383,,,,,,,,,,,,,,,,,,,,,,
,2.43442663261324,2.76807394687611,-0.712970730287673,0.800958435232928,0.962484772395486,,,,,,,,,,,,,,,,,,,,,,
,2.46306846074391,2.78465750478091,-0.703184990331959,0.662090030152626,0.794779026067726,,,,,,,,,,,,,,,,,,,,,,
,2.57376614186679,2.78661210722088,-0.594709760878776,0.764540904379714,-0.19088691184219,,,,,,,,,,,,,,,,,,,,,,
,2.27094876794789,2.60128587079742,-0.686804690603651,0.220496000658613,-1.11730508522566,,,,,,,,,,,,,,,,,,,,,,
,2.25431647291918,2.64219833141481,-0.749955891242618,-0.135658577722211,-2.24374660794981,,,,,,,,,,,,,,,,,,,,,,
,1.96460896068753,2.38789552779885,-0.750512178167423,-0.324716926741985,-2.12373528129891,,,,,,,,,,,,,,,,,,,,,,
,0.994489799381891,1.88582351851917,-1.14975781935754,-1.88272940735158,-1.85540962022349,,,,,,,,,,,,,,,,,,,,,,
,0.644144899509525,1.63632526358398,-1.21641443463129,-2.6666539351437,-1.30676073562076,,,,,,,,,,,,,,,,,,,,,,
,0.709704238434662,1.52393682380947,-1.02306548973626,-2.44970527664702,-1.34717559123348,,,,,,,,,,,,,,,,,,,,,,
,0.720148639996006,1.49291456154313,-0.977347685685614,-2.26385896757245,-1.22528674685257,,,,,,,,,,,,,,,,,,,,,,
,1.01610881310854,1.54652393139442,-0.742343250221332,-1.35683049089948,-2.25952869147598,,,,,,,,,,,,,,,,,,,,,,
,0.867173012069083,1.49151607223906,-0.828733182123226,-1.18581075918189,-2.43993680742007,,,,,,,,,,,,,,,,,,,,,,
,0.875461033554737,1.54004751707599,-0.875627119078356,-0.872164752671779,-2.26512614320193,,,,,,,,,,,,,,,,,,,,,,
,0.781707783533768,1.53834674066618,-0.967446526546759,-0.647754266604466,-1.97879101133645,,,,,,,,,,,,,,,,,,,,,,
,0.762300449967885,1.47906211001716,-0.919445151477572,-0.193277574284025,-1.6519967851405,,,,,,,,,,,,,,,,,,,,,,
,0.614492328748806,1.29028474452917,-0.85260677346465,0.0604619997429836,-1.63181204163856,,,,,,,,,,,,,,,,,,,,,,
,0.789340719083278,1.33354594257541,-0.726947885744562,0.472371028955422,-2.18536403037337,,,,,,,,,,,,,,,,,,,,,,
,0.620253996734068,1.22040869049662,-0.767393576216536,0.471757834205391,-2.32717810355317,,,,,,,,,,,,,,,,,,,,,,
,0.742981490579085,1.36815327389921,-0.812656866255379,0.618246879520598,-2.50148396918991,,,,,,,,,,,,,,,,,,,,,,
