Date,rstar,g,z,output gap,real rate gap,,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g
,3.79165894791389,3.53452694443845,-0.442859302173532,0.381139925649904,-2.76118305335095,,,,,,,,,,,,,,,,,,,,,,
,4.03389444918314,3.65421064539093,-0.344010122154074,0.928286285859258,-3.96350890061994,,,,,,,,,,,,,,,,,,,,,,
,4.13398374024212,3.82053275087262,-0.443182005822692,1.22482618227605,-2.81366416595673,,,,,,,,,,,,,,,,,,,,,,
,4.00048691766766,3.71917407658789,-0.455246692552584,1.69102316404292,-2.02057231353676,,,,,,,,,,,,,,,,,,,,,,
,4.04293214592477,3.80093883566165,-0.510759230625878,1.90188870906286,-1.68740491194818,,,,,,,,,,,,,,,,,,,,,,
,4.30777328279845,4.00956308950024,-0.495859096940884,2.38467512974762,-0.202851704517982,,,,,,,,,,,,,,,,,,,,,,
,4.50115350480243,3.93828283620297,-0.217082006217853,3.37104943022689,0.324755191687866,,,,,,,,,,,,,,,,,,,,,,
,4.22401935172176,3.68563852123318,-0.191537192823604,3.17008842969472,3.07988612726013,,,,,,,,,,,,,,,,,,,,,,
,4.42855574783118,3.7865100686308,-0.107849333190006,2.85211745076049,1.48746989674643,,,,,,,,,,,,,,,,,,,,,,
,4.29723992971356,3.55695051768785,0.0358572557161346,2.46348700303099,-0.129000330785302,,,,,,,,,,,,,,,,,,,,,,
,4.67278909845797,3.53373298952262,0.439222041170507,2.69548926474522,0.547849969943274,,,,,,,,,,,,,,,,,,,,,,
,4.6678012597104,3.29159176504867,0.724330005977888,2.60892518298488,0.0280063194058062,,,,,,,,,,,,,,,,,,,,,,
,4.51309484340982,3.22076719546172,0.654474529332019,1.61955396796066,-3.96583314324685,,,,,,,,,,,,,,,,,,,,,,
,3.95254938676967,2.98703690081106,0.37394821354291,0.23377157149821,-6.97150057981685,,,,,,,,,,,,,,,,,,,,,,
,3.71235134488432,3.05519543462108,0.052093259755437,-0.735116196525951,-6.74454341719539,,,,,,,,,,,,,,,,,,,,,,
,3.69526171513809,3.16169359044186,-0.0925858300551329,-0.598058404052949,-4.60824053292336,,,,,,,,,,,,,,,,,,,,,,
,3.64497103706728,3.1275276113888,-0.101944167219631,0.102371960812434,-4.55322942221663,,,,,,,,,,,,,,,,,,,,,,
,3.75288742833975,3.25831039669201,-0.150711286886337,0.804099676261785,-4.86316678498337,,,,,,,,,,,,,,,,,,,,,,
,3.38530684177616,3.12248110195099,-0.355562422941027,1.02935947303422,-3.78032996695948,,,,,,,,,,,,,,,,,,,,,,
,3.32156036297066,2.98060622928465,-0.249336583815898,1.69289754061197,-3.68724175996321,,,,,,,,,,,,,,,,,,,,,,
,3.25123090064932,2.92197125950698,-0.249418781504686,1.96205039124413,-3.99474142344273,,,,,,,,,,,,,,,,,,,,,,
,3.34882477042565,2.94589014236293,-0.180480782108578,2.40870889902033,-4.47598608359235,,,,,,,,,,,,,,,,,,,,,,
,3.48250918197188,3.09597357610322,-0.226602904562338,2.76888194773551,-4.40649309925915,,,,,,,,,,,,,,,,,,,,,,
,3.62249761962058,3.18003913622505,-0.187328693777808,3.4330010117817,-3.93769526194978,,,,,,,,,,,,,,,,,,,,,,
,3.2153723004528,2.97902750903217,-0.353633270252617,3.35227535633123,-2.66753861205946,,,,,,,,,,,,,,,,,,,,,,
,3.10023027537154,2.89872556337016,-0.372570043607505,3.29336391172524,-2.17322457822346,,,,,,,,,,,,,,,,,,,,,,
,3.86100159763635,3.42651299547303,-0.244111205739796,3.95294198737997,-2.54763599218306,,,,,,,,,,,,,,,,,,,,,,
,3.76389161365762,3.36961173640093,-0.273050986525451,4.33053986789866,-1.61011257915007,,,,,,,,,,,,,,,,,,,,,,
,3.87721019360023,3.43186985478279,-0.234320362099474,4.57944691401258,-0.415401108887069,,,,,,,,,,,,,,,,,,,,,,
,3.48993152364181,3.35368932306979,-0.527935327255429,3.79128566851853,0.712742932135815,,,,,,,,,,,,,,,,,,,,,,
,3.74647747280672,3.26256708023907,-0.162220935942208,4.13238796933194,0.112907488162304,,,,,,,,,,,,,,,,,,,,,,
,3.72236074961861,3.35811247767259,-0.300805234425148,3.34762935527874,0.868619397050983,,,,,,,,,,,,,,,,,,,,,,
,3.80619814279467,3.32611606498287,-0.178634735970267,3.12230434790808,3.52736581672575,,,,,,,,,,,,,,,,,,,,,,
,4.03794803061041,3.3234400612971,0.0563211215898879,3.01126916357043,3.98153785042569,,,,,,,,,,,,,,,,,,,,,,
,3.48493626710163,2.96947191644875,-0.0726212847257297,1.64488750154715,1.69536459814065,,,,,,,,,,,,,,,,,,,,,,
,3.5441050616135,3.02139941113952,-0.0756639056043663,0.520159892920674,-1.9640625257203,,,,,,,,,,,,,,,,,,,,,,
,4.04745496807561,3.30366429458362,0.0895202946424984,0.481684624064542,4.14903151468778,,,,,,,,,,,,,,,,,,,,,,
,4.22447653750437,3.52588445082875,0.000312373689822704,0.343431826987285,5.07649751068164,,,,,,,,,,,,,,,,,,,,,,
,3.69888804284692,3.30040981977978,-0.255147627079365,-0.580517661620434,7.38352187216978,,,,,,,,,,,,,,,,,,,,,,
,3.8558197558116,3.50322506611594,-0.341197471620656,-1.3652455857914,7.36790652737837,,,,,,,,,,,,,,,,,,,,,,
,3.48176131398472,3.28865305826305,-0.458189240171593,-2.46065754890469,3.63468931166192,,,,,,,,,,,,,,,,,,,,,,
,2.9502800023436,3.05178976616691,-0.705897942656314,-4.07447159541016,5.62468861925421,,,,,,,,,,,,,,,,,,,,,,
,2.99138277592797,3.15873760220497,-0.792923365752722,-5.0556910862507,6.47229956629825,,,,,,,,,,,,,,,,,,,,,,
,2.97768636273844,3.03596454360234,-0.659532271775299,-5.40147483779378,2.6818714048351,,,,,,,,,,,,,,,,,,,,,,
,2.86630654827928,2.99041312816754,-0.716339493350569,-5.98592270400286,1.23536434870546,,,,,,,,,,,,,,,,,,,,,,
,3.0159092961286,3.09990585020638,-0.697913827190997,-5.93899609469975,0.539128535117103,,,,,,,,,,,,,,,,,,,,,,
,2.98680104584217,3.3149343601572,-0.984635660281927,-5.99464389436866,1.30672742887803,,,,,,,,,,,,,,,,,,,,,,
,3.46386569189523,3.35157390798308,-0.551466798978167,-4.33043120536092,1.64474605659658,,,,,,,,,,,,,,,,,,,,,,
,3.28731410679863,3.47483839157725,-0.875694639928027,-4.23599872465275,2.37400518714672,,,,,,,,,,,,,,,,,,,,,,
,3.48467413538392,3.54308563823408,-0.760097805124947,-3.32323252249864,2.76291109166616,,,,,,,,,,,,,,,,,,,,,,
,3.69502718544635,3.59019249966716,-0.606180840450564,-2.4845406159576,3.1239074015491,,,,,,,,,,,,,,,,,,,,,,
,3.54173281413943,3.55988411795643,-0.723164441602908,-2.45826627712427,4.79556260966983,,,,,,,,,,,,,,,,,,,,,,
,3.40706828311643,3.55837194387641,-0.856017321777052,-2.73434510367383,2.62675661536024,,,,,,,,,,,,,,,,,,,,,,
,3.80633327170409,3.55414181816788,-0.451684457121524,-1.99717929768337,1.00496854325775,,,,,,,,,,,,,,,,,,,,,,
,3.61659606028239,3.57427685367779,-0.665544323900842,-2.44775225643775,0.884981538581432,,,,,,,,,,,,,,,,,,,,,,
,3.83843031955784,3.65927735229025,-0.545544388793538,-2.05856016788505,0.550526065900193,,,,,,,,,,,,,,,,,,,,,,
,3.59528834752511,3.60720321931213,-0.726299266338184,-2.25914674041235,1.01268281368769,,,,,,,,,,,,,,,,,,,,,,
,3.74778688964262,3.57332910607614,-0.533218051360023,-1.75934406580996,0.831063068923095,,,,,,,,,,,,,,,,,,,,,,
,3.44209221248745,3.49866630490495,-0.749463419136026,-2.1722662709293,0.331239213674456,,,,,,,,,,,,,,,,,,,,,,
,3.42536081504184,3.50821352084977,-0.77763279987937,-2.18614993848189,-0.0837555824938123,,,,,,,,,,,,,,,,,,,,,,
,3.3922745839699,3.41812982289753,-0.70279481110222,-1.96273331192538,-0.0808274851542352,,,,,,,,,,,,,,,,,,,,,,
,3.24867364688004,3.38866817925632,-0.811099407369842,-2.09810365257329,0.461835081614419,,,,,,,,,,,,,,,,,,,,,,
,3.48694645583286,3.38413304854268,-0.567393312980152,-1.46885038664016,0.40445405343861,,,,,,,,,,,,,,,,,,,,,,
,3.47671886722858,3.35823474108758,-0.546593593746946,-1.28992530254527,0.41354707701222,,,,,,,,,,,,,,,,,,,,,,
,3.76102611166996,3.47350693643022,-0.400387493413154,-0.771909412503305,0.0116571335022346,,,,,,,,,,,,,,,,,,,,,,
,3.63958819487084,3.37063693898098,-0.398582642952953,-0.611070355677271,-0.476686723065786,,,,,,,,,,,,,,,,,,,,,,
,3.88862774493069,3.41972595202687,-0.208353882820358,-0.0966100357080677,-0.43159726540764,,,,,,,,,,,,,,,,,,,,,,
,3.803549841068,3.34524557465667,-0.204201029015798,0.00913851285508827,0.302494337780979,,,,,,,,,,,,,,,,,,,,,,
,3.91140410097414,3.42475444314031,-0.191601879604024,0.121075657164738,0.634330821172445,,,,,,,,,,,,,,,,,,,,,,
,3.91430063961168,3.44203535432583,-0.209408630244935,0.162931040491344,1.58956206564129,,,,,,,,,,,,,,,,,,,,,,
,3.76562960487595,3.4426847341196,-0.358857650445551,-0.171603657110609,2.35093717894951,,,,,,,,,,,,,,,,,,,,,,
,3.62399111332871,3.46276100473575,-0.524548394431135,-0.649863600976119,2.17701328272392,,,,,,,,,,,,,,,,,,,,,,
,3.57793027023496,3.37903169272246,-0.470297850637469,-0.819054212801348,1.90394920218274,,,,,,,,,,,,,,,,,,,,,,
,3.86127853442158,3.45528595053405,-0.278305530662325,-0.659695704174851,1.15965616484553,,,,,,,,,,,,,,,,,,,,,,
,3.82499758559903,3.38809814825663,-0.234092546520332,-0.759433933148102,0.981892001420033,,,,,,,,,,,,,,,,,,,,,,
,3.66472673550989,3.28820481566038,-0.274686804355321,-1.10626443478611,0.787018602006452,,,,,,,,,,,,,,,,,,,,,,
,3.21728722059748,3.04158807281611,-0.426668648476913,-1.85160632405575,0.850289855237404,,,,,,,,,,,,,,,,,,,,,,
,3.02197467971346,2.89769800284277,-0.449594576700586,-2.4015100684112,-0.118658287305188,,,,,,,,,,,,,,,,,,,,,,
,3.02892909923754,2.95859403661082,-0.515596275605446,-2.75297327552948,-0.399424303647755,,,,,,,,,,,,,,,,,,,,,,
,3.04235070121972,2.89739614037186,-0.428856910719067,-2.55162256020185,-0.535938642422736,,,,,,,,,,,,,,,,,,,,,,
,2.89508373775936,2.80755861367136,-0.468494578283251,-2.54255718358684,-1.22187580970339,,,,,,,,,,,,,,,,,,,,,,
,2.9619477272134,2.85591551840626,-0.459564280900756,-2.28088942291492,-2.01024252639372,,,,,,,,,,,,,,,,,,,,,,
,2.92872973456182,2.84899334652335,-0.484489208135321,-1.92012800128953,-2.17806659128995,,,,,,,,,,,,,,,,,,,,,,
,2.80324087620035,2.81937356527722,-0.574492269890343,-1.63956971302719,-2.28878671572986,,,,,,,,,,,,,,,,,,,,,,
,2.84767374927704,2.7855106501864,-0.489490139821897,-1.0089549530386,-2.508547837535,,,,,,,,,,,,,,,,,,,,,,
,2.6118077255774,2.61573937963794,-0.521962737815956,-0.744949365107118,-2.19288952202987,,,,,,,,,,,,,,,,,,,,,,
,2.58861361399775,2.54949351591864,-0.465791400122803,-0.403821731650964,-2.26412066576366,,,,,,,,,,,,,,,,,,,,,,
,2.37991747143969,2.4862138628234,-0.598675743788623,-0.453437481002993,-1.9593074314776,,,,,,,,,,,,,,,,,,,,,,
,2.43184197731695,2.57388296223611,-0.651782662842495,-0.240311774153952,-1.86704623467416,,,,,,,,,,,,,,,,,,,,,,
,2.34934909331615,2.57070747546656,-0.730471174464767,-0.022138215241398,-1.32036472613536,,,,,,,,,,,,,,,,,,,,,,
,2.54639121286546,2.62545482169693,-0.599018776086254,0.609264871721393,-0.664124388572791,,,,,,,,,,,,,,,,,,,,,,
,2.41370578684947,2.56735721992742,-0.662100727904263,0.728338165998593,0.0428639214244941,,,,,,,,,,,,,,,,,,,,,,
,2.46886290578782,2.64150379625816,-0.695774458352429,0.806166649538682,0.720056634273969,,,,,,,,,,,,,,,,,,,,,,
,2.3767253783287,2.58164908862675,-0.716203421751036,0.766051263829468,1.43018967302808,,,,,,,,,,,,,,,,,,,,,,
,2.35702348788577,2.54724271219539,-0.694684964688291,0.621998964647219,1.75802832207923,,,,,,,,,,,,,,,,,,,,,,
,2.39354802321858,2.63542223279762,-0.763803361250966,0.289575991081506,1.56254596745117,,,,,,,,,,,,,,,,,,,,,,
,2.44287510923401,2.67163785670066,-0.757864180538399,0.136641349182355,1.43483794294843,,,,,,,,,,,,,,,,,,,,,,
,2.41992427189716,2.72324892496035,-0.842647340527675,-0.169810797134005,1.21174287958945,,,,,,,,,,,,,,,,,,,,,,
,2.70066052401164,2.90810618851759,-0.783378195185726,-0.0246025553677782,0.916106800309634,,,,,,,,,,,,,,,,,,,,,,
,2.71268739277043,2.92576836507361,-0.792511388335764,0.0398614929216592,0.993600158831692,,,,,,,,,,,,,,,,,,,,,,
,2.86085082546502,2.97087633941034,-0.698389286646975,0.259899482562332,0.749093365397301,,,,,,,,,,,,,,,,,,,,,,
,2.74767357377562,2.96542683994512,-0.805037799044795,0.0264386222283974,0.861381349755173,,,,,,,,,,,,,,,,,,,,,,
,3.03440253536709,3.12694981291721,-0.711820441017397,0.272340151669027,0.79010500504494,,,,,,,,,,,,,,,,,,,,,,
,2.93409529893731,3.20934050430968,-0.910835338139285,0.0238381771788454,1.12183922845525,,,,,,,,,,,,,,,,,,,,,,
,2.93488686519061,3.2101501723372,-0.911013789682691,0.0722908696657214,1.34432569174719,,,,,,,,,,,,,,,,,,,,,,
,2.96035358205541,3.25517557914389,-0.939489484302556,-0.00237270830530179,1.43242395963808,,,,,,,,,,,,,,,,,,,,,,
,2.99741275081412,3.28728729279187,-0.940901556426002,-0.0561679294468149,1.58660291275518,,,,,,,,,,,,,,,,,,,,,,
,3.15625437984326,3.37351908724371,-0.885369397966513,0.0226428828177632,1.34250214732752,,,,,,,,,,,,,,,,,,,,,,
,3.32838976335348,3.51281928178163,-0.880121755102798,0.0988465730589496,0.450150274590242,,,,,,,,,,,,,,,,,,,,,,
,3.2819664768972,3.51744469831477,-0.932086493366275,0.0587374352481902,0.40308734943592,,,,,,,,,,,,,,,,,,,,,,
,3.31774949818242,3.50482469201124,-0.881184151207693,0.150277206619535,0.34292475807406,,,,,,,,,,,,,,,,,,,,,,
,3.44624095017938,3.58387659239703,-0.847400341888189,0.246850061112468,0.570547501540401,,,,,,,,,,,,,,,,,,,,,,
,3.68953718405051,3.69583606773791,-0.738236468316964,0.588878400764315,0.402646982641616,,,,,,,,,,,,,,,,,,,,,,
,3.60377271615648,3.58079650633926,-0.686178497768092,0.678212815514485,0.613502518648065,,,,,,,,,,,,,,,,,,,,,,
,3.74374357541451,3.76798045689128,-0.770462218315489,0.5310684110691,1.11508780731903,,,,,,,,,,,,,,,,,,,,,,
,3.60511788434851,3.61588661266729,-0.726872815475986,0.509468358756976,1.40753185092309,,,,,,,,,,,,,,,,,,,,,,
,3.60800854113571,3.60725756382289,-0.71364417983421,0.260837830791957,1.3283153833585,,,,,,,,,,,,,,,,,,,,,,
,3.50215744399531,3.43639071457834,-0.614789299955684,0.0312102558723382,0.365598818236794,,,,,,,,,,,,,,,,,,,,,,
,3.39981635311065,3.47664635391063,-0.765358411761142,-0.634641784354812,-0.916360010247254,,,,,,,,,,,,,,,,,,,,,,
,3.03968245029016,3.29806983101384,-0.911549810498179,-1.23815232755771,-1.21001230289019,,,,,,,,,,,,,,,,,,,,,,
,3.0616185781499,3.22427915819712,-0.80120922126623,-1.25360487689636,-2.63846019029564,,,,,,,,,,,,,,,,,,,,,,
,2.96863511793471,3.22999234760497,-0.901037332885707,-1.41319251034236,-2.61922925274358,,,,,,,,,,,,,,,,,,,,,,
,3.03303065189996,3.13556075538951,-0.723508611111451,-0.871642857907318,-2.83875433498548,,,,,,,,,,,,,,,,,,,,,,
,2.91869941460168,3.01510501812263,-0.693528593805505,-0.609812937485913,-3.00124774416462,,,,,,,,,,,,,,,,,,,,,,
,2.62209061463246,2.87089506273162,-0.81736754435869,-0.703024832183587,-2.8893507061471,,,,,,,,,,,,,,,,,,,,,,
,2.47734308564455,2.80310909003806,-0.880904505996858,-0.664208793187299,-2.94662974776401,,,,,,,,,,,,,,,,,,,,,,
,2.47455470558777,2.78549021326584,-0.86258469918427,-0.360619327476911,-2.77587542154272,,,,,,,,,,,,,,,,,,,,,,
,2.66191761660401,2.88089654032067,-0.789522751051677,0.232155386465365,-3.12470084211502,,,,,,,,,,,,,,,,,,,,,,
,2.65821959268259,2.8642650164174,-0.773295480131031,0.766272417215646,-3.23302610512403,,,,,,,,,,,,,,,,,,,,,,
,2.59629517130108,2.75607414704223,-0.70560249639335,1.26009090265313,-3.40449471893597,,,,,,,,,,,,,,,,,,,,,,
,2.57249927840774,2.71727882016175,-0.682919886710282,1.57339331846367,-3.56452245560165,,,,,,,,,,,,,,,,,,,,,,
,2.41932430975116,2.72703350913188,-0.847781400445522,1.53534461147535,-2.88034302508278,,,,,,,,,,,,,,,,,,,,,,
,2.50173361885977,2.72946819124552,-0.768288947257227,1.97748884668226,-2.52112454811048,,,,,,,,,,,,,,,,,,,,,,
,2.64368704251139,2.75017746082085,-0.651146136550763,2.47262670432826,-2.28642131231859,,,,,,,,,,,,,,,,,,,,,,
,2.42128700269783,2.69442357855324,-0.806750580889545,2.31412543337444,-1.4938897991389,,,,,,,,,,,,,,,,,,,,,,
,2.32614602344284,2.71872148521279,-0.93100151765969,2.11631188974275,-0.890508263178232,,,,,,,,,,,,,,,,,,,,,,
,2.42579394074845,2.6912273987612,-0.798414479312172,2.33803551693393,-0.566085947910601,,,,,,,,,,,,,,,,,,,,,,
,2.54274951699022,2.82813811854676,-0.845483948197521,2.25475120115334,-0.0493268734689822,,,,,,,,,,,,,,,,,,,,,,
,2.5760974143603,2.74287345531362,-0.709985245861483,2.41915785815672,0.0993906518597267,,,,,,,,,,,,,,,,,,,,,,
,2.35609316779398,2.70703619895076,-0.887054888027523,1.79657132446482,0.533163626414367,,,,,,,,,,,,,,,,,,,,,,
,2.34045274438981,2.80199482562342,-1.01645990962816,1.29488762173423,0.783692031812397,,,,,,,,,,,,,,,,,,,,,,
,2.41154477666196,2.76056511063992,-0.895733262327939,1.27391810816357,0.616541173545072,,,,,,,,,,,,,,,,,,,,,,
,2.28307570628298,2.81606572774572,-1.09069450541349,0.652899200455863,1.11383569872575,,,,,,,,,,,,,,,,,,,,,,
,2.32075118032918,2.83564575099062,-1.076476757697,0.473462971781714,0.93709630648246,,,,,,,,,,,,,,,,,,,,,,
,2.47436622537679,2.84144907075271,-0.929814344169814,0.56297480485307,-0.0914869953521911,,,,,,,,,,,,,,,,,,,,,,
,2.1726926785932,2.68699588445046,-1.04644620179323,0.0365679564356469,-1.01904899587097,,,,,,,,,,,,,,,,,,,,,,
,2.1286660166963,2.71887679674333,-1.12866759442942,-0.345763627786141,-2.11809615172693,,,,,,,,,,,,,,,,,,,,,,
,1.8854317656347,2.51117966057494,-1.12307156992053,-0.514400674605781,-2.04455808624608,,,,,,,,,,,,,,,,,,,,,,
,0.847836129243537,2.0805636567895,-1.64477035350134,-1.99213085771692,-1.70875595008514,,,,,,,,,,,,,,,,,,,,,,
,0.494606954910914,1.85839168842007,-1.73182776864042,-2.71217807940388,-1.15722279102215,,,,,,,,,,,,,,,,,,,,,,
,0.64292098085757,1.76565106509491,-1.47240640975553,-2.49791550738394,-1.28039233365639,,,,,,,,,,,,,,,,,,,,,,
,0.680268823784955,1.7418497160758,-1.40654350713771,-2.36143622772738,-1.18540693064151,,,,,,,,,,,,,,,,,,,,,,
,1.04833736315993,1.78574722034156,-1.0910661025507,-1.48089650628651,-2.29175724152737,,,,,,,,,,,,,,,,,,,,,,
,0.874113245630741,1.73166703226127,-1.20049978362431,-1.32365411565956,-2.44687704098173,,,,,,,,,,,,,,,,,,,,,,
,0.84230409690546,1.7571885101537,-1.26288478184898,-1.01344523943021,-2.23196920655265,,,,,,,,,,,,,,,,,,,,,,
,0.702000630114712,1.74157869227171,-1.38448700240766,-0.78681813380274,-1.89908385791739,,,,,,,,,,,,,,,,,,,,,,
,0.686731012331561,1.67621969016611,-1.3214536700155,-0.285336665017326,-1.57642734750418,,,,,,,,,,,,,,,,,,,,,,
,0.566914316354985,1.50098958852037,-1.23133702129058,0.0588710618873165,-1.58423402924473,,,,,,,,,,,,,,,,,,,,,,
,0.755296337685361,1.5211435965972,-1.06710038528482,0.504729409502033,-2.15131964897545,,,,,,,,,,,,,,,,,,,,,,
,0.581461885857743,1.41965150471172,-1.1193428611325,0.511409661220114,-2.28838599267685,,,,,,,,,,,,,,,,,,,,,,
,0.655773569603244,1.53499582027703,-1.18321872468345,0.603960744663823,-2.41427604821407,,,,,,,,,,,,,,,,,,,,,,
