Date,gdp.log,real.rate,interest.rate,inflation,inflation.expectations
1973-01-01,8.70922478616893,4.10476243462432,6.8497951384024,2.78137934354212,2.74503270377808
1973-04-01,8.72005337909907,4.82516065699412,8.24709139442608,5.40651577208519,3.42193073743195
1973-07-01,8.71478112185553,7.30504985712424,11.2964002013152,5.26070917746734,3.99135034419093
1973-10-01,8.72422866138671,5.91455535839383,10.6649907480456,5.55313726551239,4.75043538965176
1974-01-01,8.71559444090559,4.16709407313104,9.92579760614494,6.81445191699065,5.75870353301389
1974-04-01,8.71796859048768,5.22117434188075,12.080969305548,9.81088149469854,6.85979496366723
1974-07-01,8.70847085561404,4.69510528237951,13.0478748699444,11.2326076730579,8.35276958756486
1974-10-01,8.70457923535122,0.548970312276195,9.93742234351107,9.69586704019246,9.38845203123488
1975-01-01,8.69232815305208,-3.0162272632662,6.60120211370845,7.73036129994974,9.61742937697465
1975-04-01,8.6994497460976,-3.03286741442829,5.64628155281957,6.05775985579138,8.67914896724786
1975-07-01,8.71642528895607,-0.911719713394174,6.44320790586752,5.9357222811132,7.35492761926169
1975-10-01,8.72980629164007,-0.90827534215788,5.64374614130416,6.48424249699385,6.55202148346204
1976-01-01,8.75205169394272,-1.11081990915723,5.01640417773861,6.03117171368492,6.12722408689584
1976-04-01,8.75935867320529,-0.395381718684999,5.4108115058346,4.77363640628643,5.8061932245196
1976-07-01,8.76481782075384,-0.367073671503028,5.50275414735457,6.1902606584652,5.8698278188576
1976-10-01,8.77201787376241,-0.744711243357204,5.06388347611704,6.23931009946042,5.80859471947424
1977-01-01,8.78381039928543,-1.13018064886282,4.8370869236543,6.66586312585643,5.96726757251712
1977-04-01,8.80304348718904,-0.922821266928513,5.3692501894202,6.07285194161283,6.29207145634872
1977-07-01,8.82091449493443,-0.315455377048616,6.07416189465066,6.58044391986745,6.38961727169928
1977-10-01,8.82093442253231,0.548765151193138,6.82612823138349,5.79029333342469,6.27736308019035
1978-01-01,8.82412773985872,0.928391984797204,7.08907516981534,6.19914354516757,6.16068318501814
1978-04-01,8.86204734428125,1.31278475574199,7.66409670284052,6.83536698993438,6.35131194709852
1978-07-01,8.87205459187865,2.1528322853293,8.5539609316907,6.77971071691894,6.4011286463614
1978-10-01,8.88540631382151,3.46239582638706,10.2005781367464,7.13850798941664,6.73818231035938
1979-01-01,8.8872006411908,4.20338080994135,10.7519273953832,5.44060064549745,6.54854658544185
1979-04-01,8.88826752475034,3.85903123009943,10.8719761243496,8.69296022516785,7.01294489425022
1979-07-01,8.89566811954633,4.59201197188757,11.7302073746186,7.28071275084212,7.13819540273101
1979-10-01,8.89816545031333,7.3341520818117,14.7596853425867,8.28785942159275,7.42553326077504
1980-01-01,8.90130622445376,8.01929608917694,16.5008970299581,9.6648713655218,8.48160094078113
1980-04-01,8.88048664462219,5.18085363248309,13.7025862214157,8.85348681777391,8.52173258893264
1980-07-01,8.87929739024156,1.57991059107897,10.4734903194057,8.76810130841828,8.89357972832669
1980-10-01,8.89777485872749,8.19589523399075,17.4332817288888,9.66308648787812,9.23738649489803
1981-01-01,8.91717958540785,9.30050503780876,18.3148296949793,8.77262401461196,9.01432465717057
