Date,gdp.log,real.rate,interest.rate,inflation,inflation.expectations,core.inflation.q
1963-04-01,11.9147773867085,2.65531722599136,4.13868168856417,-0.518923170473773,1.48336446257281,
1963-07-01,11.9196031709177,2.84855345570422,4.13868168856417,0.393276920438348,1.29012823285995,
1963-10-01,11.9420224606973,2.02794797763809,4.13868168856417,3.10180353784506,2.11073371092608,
1964-01-01,11.9483376494463,3.30181326485026,4.84842400450516,3.21028567080997,1.5466107396549,
1964-04-01,11.9665519681854,2.49577368480933,5.19976961302411,4.11061758376573,2.70399592821478,
1964-07-01,11.9704705579438,0.987145235572796,5.19976961302411,6.42779071738449,4.21262437745131,
1964-10-01,11.9856192225738,2.21755293049266,6.62774084000179,3.89205766607634,4.41018790950913,
1965-01-01,11.9826478046578,2.90735238688367,7.35439979799275,3.35772367720976,4.44704741110908,
1965-04-01,11.983235297331,1.97859732152482,6.99587804940967,6.39155085086881,5.01728072788485,
1965-07-01,11.9914241587618,1.56134841316902,6.27163923329812,5.19983108636149,4.7102908201291,
1965-10-01,11.997534415355,1.7819548384181,6.27163923329812,3.00963196508001,4.48968439488002,
1966-01-01,11.9991161244841,1.97727693093269,6.27163923329812,2.57643530715142,4.29436230236543,
1966-04-01,12.0050818988571,2.58271930220479,6.27163923329812,3.9697813657804,3.68891993109333,
1966-07-01,12.0081886192518,3.73940853075539,7.35439979799275,4.90411643093763,3.61499126723736,
1966-10-01,12.0039931804401,3.58624160482075,7.35439979799275,3.62229966881855,3.768158193172,
1967-01-01,12.017354675231,3.08813507528514,6.62774084000179,1.66222559333002,3.53960576471665,
1967-04-01,12.0314215950404,3.46431663514173,5.91672364151494,-0.37901366759336,2.45240700637321,
1967-07-01,12.0357883493467,4.04130596285283,5.73434990888551,1.86666418957549,1.69304394603268,
1967-10-01,12.0407615863696,5.56448194829975,7.71411957879566,5.44867440667152,2.14963763049592,
1968-01-01,12.0767722894335,5.29141693644723,8.2614412187066,4.94377220038384,2.97002428225937,
1968-04-01,12.0726212497058,3.51536034082692,7.89989862623934,5.27904234501887,4.38453828541243,
1968-07-01,12.0921645924221,2.23717657426523,7.71411957879566,6.23628306604753,5.47694300453044,
1968-10-01,12.0960345403212,1.87594498798214,7.35439979799275,5.45472162859218,5.47845481001061,
1969-01-01,12.0937266771986,2.03431439546024,8.08599721519285,7.23668423927185,6.05168281973261,
1969-04-01,12.1013896780625,3.25631107704657,8.44816165962681,1.83971339640937,5.19185058258023,
1969-07-01,12.1069095527803,3.51325484259407,8.44816165962681,5.20850800385753,4.93490681703273,
1969-10-01,12.111663060069,3.40084857832304,8.44816165962681,5.90434668567633,5.04731308130377,
1970-01-01,12.1052960520738,3.3329199955494,8.2614412187066,6.76151680668559,4.92852122315721,
1970-04-01,12.1286190831254,1.51746046755124,7.35439979799275,5.47338582554657,5.83693933044151,5.47338582554657
1970-07-01,12.1385108923619,0.673756276078182,7.35439979799275,8.58332476974978,6.68064352191457,8.58332476974978
1970-10-01,12.147198054017,-0.305070352878882,7.35439979799275,9.81965320150459,7.65947015087163,9.81965320150459
1971-01-01,12.142253865317,-1.22541601922531,7.35439979799275,10.4428994720713,8.57981581721806,10.4428994720713
1971-04-01,12.1599658778299,-2.9297500914377,6.27163923329812,7.95967985561758,9.20138932473582,7.95967985561758
1971-07-01,12.1776371621297,-3.07948624285986,5.91672364151494,7.7626070083057,8.9962098843748,7.7626070083057
1971-10-01,12.1814879021217,-2.87391928245551,5.19976961302411,6.12956924592389,8.07368889547962,6.12956924592389
1972-01-01,12.1826709493486,-1.92061590919952,5.19976961302411,6.62968597904734,7.12038552222362,6.62968597904734
1972-04-01,12.2086742583987,-0.181664484352495,5.55228933937932,2.41395306165035,5.73395382373182,2.41395306165035
1972-07-01,12.2113586499594,0.214508905612725,6.27163923329812,9.05531302412001,6.0571303276854,9.05531302412001
1972-10-01,12.2268796702112,0.972638552006482,8.44816165962681,11.8031403656636,7.47552310762033,11.8031403656636
1973-01-01,12.2752861593405,1.75293331469321,9.18719223722071,6.46462923867604,7.4342589225275,6.46462923867604
1973-04-01,12.2766615759705,-0.0319596189595934,8.2614412187066,5.85052072220512,8.29340083766619,5.85052072220512
1973-07-01,12.2670971873679,3.69176825886378,12.3645828951577,10.5729682186311,8.67281463629396,10.5729682186311
1973-10-01,12.26276011516,4.78282305547993,13.4172469142735,11.6495772556622,8.6344238587936,11.6495772556622
1974-01-01,12.23489816928,3.30513139411224,13.6013202418207,13.1116891943355,10.2961888477085,13.1116891943355
1974-04-01,12.2491704484329,0.0194091110588168,12.7410435145616,15.5523029453823,12.7216344035028,15.5523029453823
1974-07-01,12.2554721478249,-1.03659916515372,12.5583603305854,14.0662685875767,13.5949594957392,14.0662685875767
1974-10-01,12.2406576302789,-2.61013994333115,12.3645828951577,17.1686306266611,14.9747228384889,17.1686306266611
1975-01-01,12.2412274116045,-5.11333513326258,10.9647740938777,17.5252347489409,16.0781092271402,17.5252347489409
1975-04-01,12.2246735706793,-9.1811771520581,10.6252844929411,30.4657126168181,19.8064616449992,30.4657126168181
1975-07-01,12.2212567808552,-10.5317383841825,11.4658453552244,22.8307569652074,21.9975837394069,22.8307569652074
1975-10-01,12.2326658897997,-8.84962914131648,12.6363070755311,15.1220405364241,21.4859362168476,15.1220405364241
1976-01-01,12.2490938200804,-9.49258334642478,10.4633738773142,11.4053187765065,19.955957223739,11.4053187765065
1976-04-01,12.2476847278488,-3.08190330185711,11.3133130382897,8.22274908244922,14.3952163401468,8.22274908244922
1976-07-01,12.2603051163039,0.879984563416116,12.7331592049611,12.6625901708003,11.853174641545,12.6625901708003
1976-10-01,12.2812589646302,4.03661811351538,16.0953098470256,15.9441089042848,12.0586917335102,15.9441089042848
1977-01-01,12.2814908304088,-0.886337867030585,13.1992755954918,19.5130056925552,14.0856134625224,19.5130056925552
1977-04-01,12.2742778735741,-6.32422027705629,8.87696217345204,12.685025034393,15.2011824505083,12.685025034393
1977-07-01,12.281059517053,-7.21340513796235,7.62265884969189,11.2021163193839,14.8360639876542,11.2021163193839
1977-10-01,12.297958788186,-7.35915340900664,6.10930664669684,10.4736931764819,13.4684600557035,10.4736931764819
1978-01-01,12.3068361109253,-3.60513201555281,6.84663000477539,7.44621355105407,10.4517620203282,7.44621355105407
1978-04-01,12.3183740176173,0.249930450204531,9.0738070368962,6.17348329984683,8.82387658669167,6.17348329984683
1978-07-01,12.3320531014517,1.94067454103608,10.6691362702114,10.8204568893184,8.72846172917528,10.8204568893184
1978-10-01,12.3410536120147,3.51402874489997,12.2381234345281,10.4562250182933,8.72409468962815,10.4562250182933
1979-01-01,12.3374867983836,4.63292117968072,14.1129917614661,10.4701171196829,9.48007058178536,10.4701171196829
1979-04-01,12.3805552243294,3.3271146862754,13.4809486144341,8.86853668534029,10.1538339281587,8.86853668534029
1979-07-01,12.3579822445822,0.818101447763587,15.2480817258979,27.9250422892207,14.4299802781343,27.9250422892207
1979-10-01,12.3683105355401,1.82973801518325,16.9578756069854,13.2488542729649,15.1281375918022,13.2488542729649
1980-01-01,12.3587164763448,1.1894517841234,18.8058458884393,20.4231431697379,17.6163941043159,20.4231431697379
1980-04-01,12.3385778868415,-0.895721093461717,18.8058458884393,17.2092281956807,19.7015669819011,17.2092281956807
1980-07-01,12.3375744799942,2.19078593348405,17.6446344879568,10.9341685795074,15.4538485544727,10.9341685795074
1980-10-01,12.3265852857574,2.26785371838208,16.68048507499,9.08398548150573,14.4126313566079,9.08398548150573
1981-01-01,12.3260044819707,3.17959004027529,14.693200696609,8.82706036864105,11.5136106563337,8.82706036864105
1981-04-01,12.3283168265746,2.42355061517888,12.935468388925,13.2024566653302,10.5119177737461,13.2024566653302
1981-07-01,12.3391558127167,3.65853976130322,13.5384717562243,8.40622546420724,9.87993199492107,8.40622546420724
1981-10-01,12.3403762399301,5.59760609255901,15.9643107844455,11.0310762693674,10.3667046918865,11.0310762693674
1982-01-01,12.342197547101,4.82227714453337,14.9865051516851,8.01715362970193,10.1642280071517,8.01715362970193
1982-04-01,12.352637482612,5.56062568522762,14.0882440423514,6.6560180652184,8.52761835712374,6.6560180652184
1982-07-01,12.3550700701166,4.61675065698886,12.1982004070929,4.62155103612822,7.58144975010399,4.62155103612822
1982-10-01,12.3620160032641,4.8572102669687,10.306060012502,2.50067625108459,5.44884974553328,2.50067625108459
1983-01-01,12.3803704311292,7.32790524437875,11.5865735525581,3.2564278802861,4.25866830817933,3.2564278802861
1983-04-01,12.3886150112774,6.98414942355399,10.6748573451171,4.38417651875346,3.69070792156309,4.38417651875346
1983-07-01,12.3993918393462,5.83893601708185,10.1773321186416,7.21230375611496,4.33839610155978,7.21230375611496
1983-10-01,12.4078699788248,4.62638852286453,9.62246249253798,5.13138772353927,4.99607396967345,5.13138772353927
1984-01-01,12.4148089084956,4.40549224814602,9.48798210462658,3.60209142751453,5.08248985648056,3.60209142751453
1984-04-01,12.4060089805066,4.4921316597501,9.39158188972724,3.65201801273978,4.89945022997714,3.65201801273978
1984-07-01,12.4123833154843,6.67513638798626,11.6859215478023,7.65764347547077,5.01078515981609,7.65764347547077
1984-10-01,12.4318128226916,5.2843148580335,10.6516383423956,6.55754102172332,5.3673234843621,6.55754102172332
1985-01-01,12.4397564526675,7.92302660508585,13.9964698267034,6.42657037653641,6.07344322161757,6.42657037653641
1985-04-01,12.4608621398798,5.88202608824641,13.4786482933884,9.74473394683747,7.59662220514199,9.74473394683747
1985-07-01,12.4617956749658,5.58418698057634,12.4588083271164,4.76964004106307,6.87462134654007,4.76964004106307
1985-10-01,12.4642242028403,6.22514634273429,12.2223117667301,3.0477173315462,5.99716542399579,3.0477173315462
1986-01-01,12.4754125237341,7.42989078881538,13.064544918832,4.97652520061958,5.63465413001658,4.97652520061958
1986-04-01,12.4828214166716,7.01492557650825,11.0458973238454,3.33000441611956,4.0309717473371,3.33000441611956
1986-07-01,12.4873567948502,6.87121022029434,10.5290060090673,3.27693620680649,3.65779578877296,3.27693620680649
1986-10-01,12.5050729247473,7.06335970244259,11.4783868807089,6.07664288951971,4.41502717826633,6.07664288951971
1987-01-01,12.5143107378772,6.72129434688802,11.4127571893147,6.08226785726112,4.69146284242672,6.08226785726112
1987-04-01,12.528876899386,5.19836031216436,9.78770646895553,2.92153767357736,4.58934615679117,2.92153767357736
1987-07-01,12.5528841048445,5.20506369012197,10.0817771709587,4.42640550298877,4.87671348083674,4.42640550298877
1987-10-01,12.5641456117802,5.03966578946267,9.59646418374478,4.7969825433012,4.55679839428211,4.7969825433012
1988-01-01,12.5817965014205,5.19557302761559,9.14602812365761,3.65689466430073,3.95045509604202,3.65689466430073
1988-04-01,12.5876855378157,3.57702287807965,8.40991276266907,6.45127682776696,4.83288988458942,6.45127682776696
1988-07-01,12.6028030502772,5.80745361954369,11.689883717024,8.62456635455253,5.88243009748036,8.62456635455253
1988-10-01,12.611377740837,6.18542970416833,13.2288804430346,9.44106510884481,7.04345073886626,9.44106510884481
1989-01-01,12.6157721094203,5.69994338112365,13.9414868329157,8.44926551600405,8.24154345179209,8.44926551600405
1989-04-01,12.6223359098045,5.96219281464681,14.3592568113019,7.07335900721889,8.39706399665507,7.07335900721889
1989-07-01,12.6233279750128,7.13605700192903,14.9689091137663,6.36771881528132,7.83285211183727,6.36771881528132
1989-10-01,12.6242861464605,8.72651893410974,16.1905354100694,7.96572256533421,7.46401647595962,7.96572256533421
1990-01-01,12.630990646582,8.81461200427059,16.274643445529,8.4333253771992,7.46003144125841,8.4333253771992
1990-04-01,12.6361360528383,6.54068649678005,16.274643445529,16.1690610371811,9.73395694874895,16.1690610371811
1990-07-01,12.6256280179803,6.1203464199094,16.274643445529,8.04907912276393,10.1542970256196,8.04907912276393
1990-10-01,12.6221809137368,5.59822912475269,15.1933139477216,5.72887375473146,9.59508482296892,5.72887375473146
1991-01-01,12.6192578766535,5.83348040528574,14.5484537133751,4.91287931768105,8.71497330808938,4.91287931768105
1991-04-01,12.6179935368212,7.14194019137107,12.6358504225504,3.28480872954097,5.49391023117935,3.28480872954097
1991-07-01,12.6158119396109,7.19561879668827,11.5680262945445,3.56306818947132,4.3724074978562,3.56306818947132
1991-10-01,12.6175562726305,7.0433304970349,11.0905909783074,4.42828568839677,4.04726048127253,4.42828568839677
1992-01-01,12.617622537072,7.21350123519656,11.0905909783074,4.23219636503439,3.87708974311086,4.23219636503439
1992-04-01,12.6164390559417,6.21858223497953,10.7219832970143,5.79005400523661,4.50340106203477,5.79005400523661
1992-07-01,12.6227908658662,6.125390058273,10.408411693139,2.68155048079624,4.283021634866,2.68155048079624
1992-10-01,12.6297246973355,4.46463626368204,7.93413864382431,1.17420866950183,3.46950238014227,1.17420866950183
1993-01-01,12.6369195595747,4.61558584798744,6.41070117620051,-2.46535184268243,1.79511532821306,-2.46535184268243
1993-04-01,12.6418600184135,5.13565477459579,6.13706218325862,2.61522232703571,1.00140740866284,2.61522232703571
1993-07-01,12.6497419246467,4.90305331577597,6.13706218325862,3.6119563160755,1.23400886748266,3.6119563160755
1993-10-01,12.6563995770503,4.39663336703928,5.91038894861455,2.29319552587232,1.51375558157528,2.29319552587232
1994-01-01,12.6681323048339,2.8161931110557,5.43914126844287,1.97141846056516,2.62294815738717,1.97141846056516
1994-04-01,12.6797134024009,2.67023510203328,5.33316146166838,2.77513513602742,2.6629263596351,2.77513513602742
